"_id",cam_id,entry_count,processed_timestamp,timestamp,video_file
5bb21a184b565392021aabf7,181,2,2018-10-01T13:00:52.210Z,2018-09-30T08:15:01.000Z,2018-09-30T08-15-01.mp4
5bb21c414b565392021aaf9a,183,5,2018-10-01T13:24:49.931Z,2018-09-30T09:00:00.000Z,2018-09-30T09-00-00.mp4
5bb2236e4b565392021abb87,184,2,2018-10-01T13:41:11.502Z,2018-09-30T08:30:01.000Z,2018-09-30T08-30-01.mp4
5bb2265a4b565392021ac377,188,1,2018-10-01T13:51:22.083Z,2018-09-30T08:45:01.000Z,2018-09-30T08-45-01.mp4
5bb22c0f4b565392021acd17,191,5,2018-10-01T14:23:37.986Z,2018-09-30T09:00:00.000Z,2018-09-30T09-00-00.mp4
5bb231444b565392021ae5c3,183,1,2018-10-01T14:37:55.927Z,2018-09-30T09:15:01.000Z,2018-09-30T09-15-01.mp4
5bb234aa4b565392021af15f,184,13,2018-10-01T15:04:13.053Z,2018-09-30T08:45:01.000Z,2018-09-30T08-45-01.mp4
5bb2396f4b565392021b0217,188,4,2018-10-01T15:20:38.494Z,2018-09-30T09:00:00.000Z,2018-09-30T09-00-00.mp4
5bb23d664b565392021b0975,191,8,2018-10-01T15:44:44.676Z,2018-09-30T09:15:00.000Z,2018-09-30T09-15-00.mp4
5bb2433a4b565392021b1eba,192,2,2018-10-01T15:57:10.674Z,2018-09-30T07:15:01.000Z,2018-09-30T07-15-01.mp4
5bb249824b565392021b326b,194,9,2018-10-01T16:40:03.933Z,2018-09-30T09:00:00.000Z,2018-09-30T09-00-00.mp4
5bb250914b565392021b52f2,195,3,2018-10-01T16:53:55.703Z,2018-09-30T07:15:37.000Z,2018-09-30T07-15-37.mp4
5bb256044b565392021b6268,181,14,2018-10-01T17:36:09.031Z,2018-09-30T08:18:30.000Z,2018-09-30T08-18-30.mp4
5bb261ae4b565392021b7db5,184,3,2018-10-01T18:05:48.308Z,2018-09-30T09:00:00.000Z,2018-09-30T09-00-00.mp4
5bb266ea4b565392021b87a0,188,3,2018-10-01T18:36:27.045Z,2018-09-30T09:15:02.000Z,2018-09-30T09-15-02.mp4
5bb26a8f4b565392021b8eae,191,8,2018-10-01T18:57:59.348Z,2018-09-30T09:30:00.000Z,2018-09-30T09-30-00.mp4
5bb26f394b565392021b9a13,192,1,2018-10-01T19:02:17.373Z,2018-09-30T07:26:37.000Z,2018-09-30T07-26-37.mp4
5bb276e64b565392021bac97,195,1,2018-10-01T19:35:02.164Z,2018-09-30T07:21:49.000Z,2018-09-30T07-21-49.mp4
5bb27b144b565392021bb2da,181,6,2018-10-01T20:11:51.521Z,2018-09-30T08:30:01.000Z,2018-09-30T08-30-01.mp4
5bb2848f4b565392021bc86a,183,2,2018-10-01T20:34:19.245Z,2018-09-30T09:45:01.000Z,2018-09-30T09-45-01.mp4
5bb285e64b565392021bcac1,184,10,2018-10-01T20:54:46.672Z,2018-09-30T09:15:02.000Z,2018-09-30T09-15-02.mp4
5bb28f814b565392021be1c5,191,1,2018-10-01T21:20:01.014Z,2018-09-30T09:45:01.000Z,2018-09-30T09-45-01.mp4
5bb294564b565392021bf0a7,193,1,2018-10-01T21:40:38.278Z,2018-09-30T09:45:00.000Z,2018-09-30T09-45-00.mp4
5bb29b684b565392021c132a,195,1,2018-10-01T22:10:48.038Z,2018-09-30T07:23:12.000Z,2018-09-30T07-23-12.mp4
5bb2a08b4b565392021c1ad1,181,8,2018-10-01T22:52:49.707Z,2018-09-30T08:45:01.000Z,2018-09-30T08-45-01.mp4
5bb2aa3c4b565392021c2dde,183,1,2018-10-01T23:14:04.176Z,2018-09-30T10:00:02.000Z,2018-09-30T10-00-02.mp4
5bb2abfe4b565392021c3113,184,4,2018-10-01T23:29:34.619Z,2018-09-30T09:30:01.000Z,2018-09-30T09-30-01.mp4
5bb2b2524b565392021c4022,188,4,2018-10-01T23:51:47.792Z,2018-09-30T09:45:01.000Z,2018-09-30T09-45-01.mp4
5bb2b5a84b565392021c46d9,191,7,2018-10-02T00:18:48.275Z,2018-09-30T10:00:01.000Z,2018-09-30T10-00-01.mp4
5bb2c0c24b565392021c651f,194,2,2018-10-02T00:54:00.281Z,2018-09-30T09:45:02.000Z,2018-09-30T09-45-02.mp4
5bb2c7034b565392021c740e,181,12,2018-10-02T01:39:45.236Z,2018-09-30T09:00:00.000Z,2018-09-30T09-00-00.mp4
5bb2d2d64b565392021c8f31,184,5,2018-10-02T02:21:33.385Z,2018-09-30T09:45:02.000Z,2018-09-30T09-45-02.mp4
5bb2d7504b565392021c9623,188,2,2018-10-02T02:26:26.252Z,2018-09-30T10:00:00.000Z,2018-09-30T10-00-00.mp4
5bb2df824b565392021ca389,191,5,2018-10-02T03:11:00.678Z,2018-09-30T10:15:00.000Z,2018-09-30T10-15-00.mp4
5bb2e57d4b565392021cae7c,193,1,2018-10-02T03:26:52.773Z,2018-09-30T10:15:01.000Z,2018-09-30T10-15-01.mp4
5bb2ec384b565392021cc6c5,194,6,2018-10-02T03:56:19.164Z,2018-09-30T10:00:01.000Z,2018-09-30T10-00-01.mp4
5bb2ef5f4b565392021cd309,195,5,2018-10-02T04:09:57.757Z,2018-09-30T07:30:01.000Z,2018-09-30T07-30-01.mp4
5bb2f4d84b565392021cdc57,181,7,2018-10-02T04:52:03.589Z,2018-09-30T09:15:01.000Z,2018-09-30T09-15-01.mp4
5bb2fe0a4b565392021cf363,183,2,2018-10-02T05:11:39.718Z,2018-09-30T10:30:01.000Z,2018-09-30T10-30-01.mp4
5bb3016f4b565392021cf9a0,184,1,2018-10-02T05:26:07.216Z,2018-09-30T10:00:00.000Z,2018-09-30T10-00-00.mp4
5bb308004b565392021d0340,188,1,2018-10-02T05:54:07.794Z,2018-09-30T10:15:00.000Z,2018-09-30T10-15-00.mp4
5bb31e004b565392021d2b52,194,1,2018-10-02T07:27:59.914Z,2018-09-30T10:15:00.000Z,2018-09-30T10-15-00.mp4
5bb324fc4b565392021d3731,181,2,2018-10-02T08:00:39.973Z,2018-09-30T09:30:01.000Z,2018-09-30T09-30-01.mp4
5bb32c234b565392021d4381,184,5,2018-10-02T08:45:09.895Z,2018-09-30T10:15:00.000Z,2018-09-30T10-15-00.mp4
5bb333864b565392021d5057,188,1,2018-10-02T08:59:49.310Z,2018-09-30T10:30:01.000Z,2018-09-30T10-30-01.mp4
5bb344b54b565392021d6ea9,194,3,2018-10-02T10:19:50.004Z,2018-09-30T10:30:01.000Z,2018-09-30T10-30-01.mp4
5bb34de34b565392021d8321,181,3,2018-10-02T11:04:24.512Z,2018-09-30T09:45:00.000Z,2018-09-30T09-45-00.mp4
5bb35bf44b565392021d9d03,188,3,2018-10-02T12:01:28.474Z,2018-09-30T10:45:00.000Z,2018-09-30T10-45-00.mp4
5bb35fe54b565392021da318,191,6,2018-10-02T12:18:38.106Z,2018-09-30T11:00:01.000Z,2018-09-30T11-00-01.mp4
5bb3674b4b565392021db3c0,192,1,2018-10-02T12:40:42.935Z,2018-09-30T09:00:01.000Z,2018-09-30T09-00-01.mp4
5bb3700b4b565392021dc4b5,194,1,2018-10-02T13:18:02.344Z,2018-09-30T10:45:02.000Z,2018-09-30T10-45-02.mp4
5bb37cf54b565392021ddb46,181,3,2018-10-02T14:17:15.228Z,2018-09-30T10:00:01.000Z,2018-09-30T10-00-01.mp4
5bb381624b565392021de2b7,183,1,2018-10-02T14:32:01.998Z,2018-09-30T11:15:01.000Z,2018-09-30T11-15-01.mp4
5bb385ee4b565392021de9c4,184,4,2018-10-02T15:11:30.501Z,2018-09-30T10:45:00.000Z,2018-09-30T10-45-00.mp4
5bb38efe4b565392021dfab7,191,5,2018-10-02T15:42:01.733Z,2018-09-30T11:15:01.000Z,2018-09-30T11-15-01.mp4
5bb394ca4b565392021e076f,192,1,2018-10-02T15:54:49.986Z,2018-09-30T09:15:00.000Z,2018-09-30T09-15-00.mp4
5bb39f754b565392021e1c88,194,3,2018-10-02T16:49:42.404Z,2018-09-30T11:00:00.000Z,2018-09-30T11-00-00.mp4
5bb3a57f4b565392021e2a8c,195,20,2018-10-02T17:16:28.022Z,2018-09-30T08:45:00.000Z,2018-09-30T08-45-00.mp4
5bb3abe54b565392021e3e36,181,3,2018-10-02T17:45:53.098Z,2018-09-30T10:15:01.000Z,2018-09-30T10-15-01.mp4
5bb3b3654b565392021e4c96,183,1,2018-10-02T18:05:24.375Z,2018-09-30T11:30:01.000Z,2018-09-30T11-30-01.mp4
5bb3b5b24b565392021e4fdf,184,4,2018-10-02T18:24:45.082Z,2018-09-30T11:00:00.000Z,2018-09-30T11-00-00.mp4
5bb3bb714b565392021e5b04,188,1,2018-10-02T18:39:44.430Z,2018-09-30T11:15:01.000Z,2018-09-30T11-15-01.mp4
5bb3c33b4b565392021e67de,192,1,2018-10-02T19:12:57.957Z,2018-09-30T09:30:01.000Z,2018-09-30T09-30-01.mp4
5bb3cee44b565392021e7f8d,195,1,2018-10-02T20:02:43.744Z,2018-09-30T09:00:01.000Z,2018-09-30T09-00-01.mp4
5bb3d5074b565392021e89fa,181,3,2018-10-02T20:40:07.192Z,2018-09-30T10:30:01.000Z,2018-09-30T10-30-01.mp4
5bb3de074b565392021e99b8,184,1,2018-10-02T21:07:18.804Z,2018-09-30T11:15:01.000Z,2018-09-30T11-15-01.mp4
5bb3e3ab4b565392021ea210,188,2,2018-10-02T21:31:59.485Z,2018-09-30T11:30:01.000Z,2018-09-30T11-30-01.mp4
5bb3eb6c4b565392021eae52,191,1,2018-10-02T22:04:27.394Z,2018-09-30T11:45:00.000Z,2018-09-30T11-45-00.mp4
5bb3f9fc4b565392021ecda6,195,1,2018-10-02T23:06:35.435Z,2018-09-30T09:15:01.000Z,2018-09-30T09-15-01.mp4
5bb3ff8f4b565392021ed94d,189,2,2018-10-02T23:31:29.095Z,2018-09-30T11:30:01.000Z,2018-09-30T11-30-01.mp4
5bb402984b565392021ee0d9,181,4,2018-10-02T23:46:28.014Z,2018-09-30T10:45:02.000Z,2018-09-30T10-45-02.mp4
5bb408bf4b565392021eeac4,184,2,2018-10-03T00:17:35.920Z,2018-09-30T11:30:01.000Z,2018-09-30T11-30-01.mp4
5bb40e9e4b565392021ef521,188,1,2018-10-03T00:34:37.142Z,2018-09-30T11:45:00.000Z,2018-09-30T11-45-00.mp4
5bb411fa4b565392021efa96,190,9,2018-10-03T01:01:49.876Z,2018-09-30T08:45:02.000Z,2018-09-30T08-45-02.mp4
5bb417a74b565392021f0ef0,191,3,2018-10-03T01:21:17.010Z,2018-09-30T12:00:01.000Z,2018-09-30T12-00-01.mp4
5bb41c9a4b565392021f1bfa,192,2,2018-10-03T01:45:20.628Z,2018-09-30T10:00:00.000Z,2018-09-30T10-00-00.mp4
5bb427324b565392021f3629,194,1,2018-10-03T02:19:28.992Z,2018-09-30T11:45:02.000Z,2018-09-30T11-45-02.mp4
5bb42a934b565392021f3ebe,195,2,2018-10-03T02:34:09.976Z,2018-09-30T09:30:01.000Z,2018-09-30T09-30-01.mp4
5bb4321a4b565392021f4fc8,181,2,2018-10-03T03:06:18.377Z,2018-09-30T11:00:00.000Z,2018-09-30T11-00-00.mp4
5bb43bf74b565392021f648d,184,5,2018-10-03T03:51:51.934Z,2018-09-30T11:45:00.000Z,2018-09-30T11-45-00.mp4
5bb43ef74b565392021f6cd5,188,10,2018-10-03T04:07:49.792Z,2018-09-30T12:00:01.000Z,2018-09-30T12-00-01.mp4
5bb443994b565392021f7a58,190,10,2018-10-03T04:37:15.163Z,2018-09-30T09:00:00.000Z,2018-09-30T09-00-00.mp4
5bb448f84b565392021f9604,191,2,2018-10-03T04:55:49.329Z,2018-09-30T12:15:00.000Z,2018-09-30T12-15-00.mp4
5bb44e714b565392021fa4f7,192,2,2018-10-03T05:10:21.334Z,2018-09-30T10:15:01.000Z,2018-09-30T10-15-01.mp4
5bb456c94b565392021fb448,194,6,2018-10-03T05:51:07.102Z,2018-09-30T12:00:00.000Z,2018-09-30T12-00-00.mp4
5bb462964b565392021fcb52,181,12,2018-10-03T06:44:30.642Z,2018-09-30T11:15:01.000Z,2018-09-30T11-15-01.mp4
5bb46b9a4b565392021fe465,184,1,2018-10-03T07:11:20.638Z,2018-09-30T12:00:00.000Z,2018-09-30T12-00-00.mp4
5bb471ea4b565392021ff153,188,1,2018-10-03T07:38:17.313Z,2018-09-30T12:15:02.000Z,2018-09-30T12-15-02.mp4
5bb473ee4b565392021ff639,190,10,2018-10-03T07:58:22.824Z,2018-09-30T09:15:02.000Z,2018-09-30T09-15-02.mp4
5bb47a064b5653920220096a,191,1,2018-10-03T08:12:52.483Z,2018-09-30T12:30:00.000Z,2018-09-30T12-30-00.mp4
5bb487da4b565392022024a2,194,1,2018-10-03T09:11:53.321Z,2018-09-30T12:15:02.000Z,2018-09-30T12-15-02.mp4
5bb48cc94b56539202202ef9,195,5,2018-10-03T09:33:29.434Z,2018-09-30T10:00:00.000Z,2018-09-30T10-00-00.mp4
5bb48ebf4b565392022035fc,189,2,2018-10-03T09:41:25.933Z,2018-09-30T12:15:02.000Z,2018-09-30T12-15-02.mp4
5bb493854b565392022040f4,181,3,2018-10-03T10:09:58.981Z,2018-09-30T11:30:00.000Z,2018-09-30T11-30-00.mp4
5bb4982f4b5653920220529c,183,1,2018-10-03T10:21:33.459Z,2018-09-30T12:45:01.000Z,2018-09-30T12-45-01.mp4
5bb49d554b56539202205f5e,184,2,2018-10-03T10:44:29.700Z,2018-09-30T12:15:01.000Z,2018-09-30T12-15-01.mp4
5bb4a1dd4b56539202206b0f,188,1,2018-10-03T11:02:51.617Z,2018-09-30T12:30:00.000Z,2018-09-30T12-30-00.mp4
5bb4a3154b56539202206d35,190,16,2018-10-03T11:27:09.617Z,2018-09-30T09:30:01.000Z,2018-09-30T09-30-01.mp4
5bb4a8ac4b56539202208ac9,191,6,2018-10-03T11:46:26.841Z,2018-09-30T12:45:00.000Z,2018-09-30T12-45-00.mp4
5bb4afd34b56539202209be2,192,3,2018-10-03T12:17:20.504Z,2018-09-30T10:45:01.000Z,2018-09-30T10-45-01.mp4
5bb4c5814b5653920220ca81,189,3,2018-10-03T13:37:02.360Z,2018-09-30T12:30:00.000Z,2018-09-30T12-30-00.mp4
5bb4cec74b5653920220dbec,183,2,2018-10-03T14:21:15.141Z,2018-09-30T13:00:00.000Z,2018-09-30T13-00-00.mp4
5bb4d65c4b56539202219937,188,1,2018-10-03T14:46:51.160Z,2018-09-30T12:45:00.000Z,2018-09-30T12-45-00.mp4
5bb4dcff4b5653920221ad5b,190,1,2018-10-03T15:15:09.806Z,2018-09-30T09:45:00.000Z,2018-09-30T09-45-00.mp4
5bb4df024b5653920221b34a,191,1,2018-10-03T15:23:44.705Z,2018-09-30T13:00:01.000Z,2018-09-30T13-00-01.mp4
5bb4eccc4b5653920221ce38,194,3,2018-10-03T16:28:43.673Z,2018-09-30T12:45:00.000Z,2018-09-30T12-45-00.mp4
5bb4f2594b5653920221db34,195,1,2018-10-03T16:46:15.764Z,2018-09-30T10:30:01.000Z,2018-09-30T10-30-01.mp4
5bb4fa834b5653920221ec9e,181,2,2018-10-03T17:28:09.106Z,2018-09-30T12:00:00.000Z,2018-09-30T12-00-00.mp4
5bb4fe454b5653920221f521,183,1,2018-10-03T17:37:07.402Z,2018-09-30T13:15:01.000Z,2018-09-30T13-15-01.mp4
5bb530c44b56539202225ba3,188,1,2018-10-03T21:12:34.997Z,2018-09-30T13:15:01.000Z,2018-09-30T13-15-01.mp4
5bb532644b56539202226122,190,1,2018-10-03T21:19:30.570Z,2018-09-30T10:15:01.000Z,2018-09-30T10-15-01.mp4
5bb53b3c4b5653920222760b,192,1,2018-10-03T21:57:14.331Z,2018-09-30T11:30:01.000Z,2018-09-30T11-30-01.mp4
5bb54a194b5653920222948d,189,1,2018-10-03T23:00:39.144Z,2018-09-30T13:15:01.000Z,2018-09-30T13-15-01.mp4
5bb54fb94b56539202229d37,181,1,2018-10-03T23:24:39.828Z,2018-09-30T12:30:01.000Z,2018-09-30T12-30-01.mp4
5bb554944b5653920222a501,184,4,2018-10-03T23:59:00.492Z,2018-09-30T13:15:01.000Z,2018-09-30T13-15-01.mp4
5bb559ff4b5653920222b2cc,188,1,2018-10-04T00:08:29.533Z,2018-09-30T13:30:00.000Z,2018-09-30T13-30-00.mp4
5bb562354b5653920222c68f,191,1,2018-10-04T00:43:31.000Z,2018-09-30T13:45:00.000Z,2018-09-30T13-45-00.mp4
5bb573f44b5653920222eca4,189,4,2018-10-04T02:00:43.373Z,2018-09-30T13:30:00.000Z,2018-09-30T13-30-00.mp4
5bb578934b5653920222f7fb,181,1,2018-10-04T02:18:57.559Z,2018-09-30T12:45:01.000Z,2018-09-30T12-45-01.mp4
5bb57faa4b56539202230612,184,2,2018-10-04T02:56:01.291Z,2018-09-30T13:30:01.000Z,2018-09-30T13-30-01.mp4
5bb58bd14b56539202231bb4,191,1,2018-10-04T03:41:03.141Z,2018-09-30T14:00:00.000Z,2018-09-30T14-00-00.mp4
5bb5a5bf4b5653920223d88f,181,4,2018-10-04T05:42:35.424Z,2018-09-30T13:00:00.000Z,2018-09-30T13-00-00.mp4
5bb5b9604b5653920223fe10,191,1,2018-10-04T06:55:26.363Z,2018-09-30T14:15:00.000Z,2018-09-30T14-15-00.mp4
5bb5be9a4b565392022408d0,192,1,2018-10-04T07:17:44.158Z,2018-09-30T12:15:00.000Z,2018-09-30T12-15-00.mp4
5bb5d1474b56539202243d6e,181,1,2018-10-04T08:37:25.670Z,2018-09-30T13:15:00.000Z,2018-09-30T13-15-00.mp4
5bb5d6b54b56539202244f10,190,1,2018-10-04T09:00:35.690Z,2018-09-30T11:30:01.000Z,2018-09-30T11-30-01.mp4
5bb5de714b565392022460e7,192,2,2018-10-04T09:40:49.356Z,2018-09-30T12:30:00.000Z,2018-09-30T12-30-00.mp4
5bb5e6f74b56539202247e88,193,1,2018-10-04T10:09:57.551Z,2018-09-30T14:30:01.000Z,2018-09-30T14-30-01.mp4
5bb5ee1b4b56539202248ca4,195,2,2018-10-04T10:45:17.669Z,2018-09-30T12:00:00.000Z,2018-09-30T12-00-00.mp4
5bb5f7bd4b56539202249ce5,181,3,2018-10-04T11:22:42.385Z,2018-09-30T13:30:01.000Z,2018-09-30T13-30-01.mp4
5bb5fe414b5653920224accf,184,1,2018-10-04T11:49:21.215Z,2018-09-30T14:00:01.000Z,2018-09-30T14-00-01.mp4
5bb60bb64b5653920224c41f,191,2,2018-10-04T12:49:21.211Z,2018-09-30T14:45:00.000Z,2018-09-30T14-45-00.mp4
5bb60ffa4b5653920224d342,192,2,2018-10-04T13:10:50.449Z,2018-09-30T12:45:00.000Z,2018-09-30T12-45-00.mp4
5bb61edd4b5653920224ed39,189,2,2018-10-04T14:18:43.325Z,2018-09-30T14:15:00.000Z,2018-09-30T14-15-00.mp4
5bb627864b56539202250040,183,3,2018-10-04T14:47:50.281Z,2018-09-30T14:45:01.000Z,2018-09-30T14-45-01.mp4
