_id,cam_id,entry_count,timestamp
ObjectId(5bab9f0243d98a12952f785f),207,1,2018-09-26 07:58:33
ObjectId(5bab9f0243d98a12952f7860),203,3,2018-09-26 07:58:23
ObjectId(5bab9f0243d98a12952f7861),202,1,2018-09-26 07:58:20
ObjectId(5bab9f0243d98a12952f7862),201,2,2018-09-26 07:58:18
ObjectId(5bab9f0243d98a12952f7863),179,1,2018-09-26 07:57:30
ObjectId(5bab9f0243d98a12952f7864),177,2,2018-09-26 07:57:24
ObjectId(5bab9f0243d98a12952f7865),169,1,2018-09-26 07:57:04
ObjectId(5bab9f0243d98a12952f7866),210,1,2018-09-26 07:54:24
ObjectId(5bab9f0243d98a12952f7867),202,1,2018-09-26 07:54:04
ObjectId(5bab9f0243d98a12952f7868),201,3,2018-09-26 07:54:02
ObjectId(5bab9f0243d98a12952f7869),177,2,2018-09-26 07:53:07
ObjectId(5bab9f0243d98a12952f786a),208,1,2018-09-26 07:50:03
ObjectId(5bab9f0243d98a12952f786b),205,2,2018-09-26 07:49:56
ObjectId(5bab9f0243d98a12952f786c),204,1,2018-09-26 07:49:53
ObjectId(5bab9f0243d98a12952f786d),203,3,2018-09-26 07:49:50
ObjectId(5bab9f0243d98a12952f786e),202,1,2018-09-26 07:49:48
ObjectId(5bab9f0243d98a12952f786f),201,3,2018-09-26 07:49:46
ObjectId(5bab9f0243d98a12952f7870),180,2,2018-09-26 07:48:59
ObjectId(5bab9f0243d98a12952f7871),179,1,2018-09-26 07:48:57
ObjectId(5bab9f0243d98a12952f7872),177,2,2018-09-26 07:48:51
ObjectId(5bab9f0243d98a12952f7873),210,1,2018-09-26 07:45:52
ObjectId(5bab9f0243d98a12952f7874),204,2,2018-09-26 07:45:37
ObjectId(5bab9f0243d98a12952f7875),203,3,2018-09-26 07:45:34
ObjectId(5bab9f0243d98a12952f7876),202,1,2018-09-26 07:45:32
ObjectId(5bab9f0243d98a12952f7877),201,1,2018-09-26 07:45:29
ObjectId(5bab9f0243d98a12952f7878),180,1,2018-09-26 07:44:43
ObjectId(5bab9f0243d98a12952f7879),179,2,2018-09-26 07:44:40
ObjectId(5bab9f0243d98a12952f787a),172,1,2018-09-26 07:44:22
ObjectId(5bab9f0243d98a12952f787b),212,3,2018-09-26 07:41:41
ObjectId(5bab9f0243d98a12952f787c),203,2,2018-09-26 07:41:18
ObjectId(5bab9f0243d98a12952f787d),202,1,2018-09-26 07:41:15
ObjectId(5bab9f0243d98a12952f787e),201,2,2018-09-26 07:41:13
ObjectId(5bab9f0243d98a12952f787f),200,1,2018-09-26 07:41:11
ObjectId(5bab9f0243d98a12952f7880),180,2,2018-09-26 07:40:26
ObjectId(5bab9f0243d98a12952f7881),179,6,2018-09-26 07:40:24
ObjectId(5bab9f0243d98a12952f7882),212,1,2018-09-26 07:37:24
ObjectId(5bab9f0243d98a12952f7883),210,1,2018-09-26 07:37:20
ObjectId(5bab9f0243d98a12952f7884),204,1,2018-09-26 07:37:05
ObjectId(5bab9f0243d98a12952f7885),201,1,2018-09-26 07:36:57
ObjectId(5bab9f0243d98a12952f7886),212,1,2018-09-26 07:33:08
ObjectId(5bab9f0243d98a12952f7887),211,3,2018-09-26 07:33:06
ObjectId(5bab9f0243d98a12952f7888),204,5,2018-09-26 07:32:48
ObjectId(5bab9f0243d98a12952f7889),203,1,2018-09-26 07:32:45
ObjectId(5bab9f0243d98a12952f788a),202,1,2018-09-26 07:32:43
ObjectId(5bab9f0243d98a12952f788b),201,1,2018-09-26 07:32:41
ObjectId(5bab9f0243d98a12952f788c),200,1,2018-09-26 07:32:38
ObjectId(5bab9f0243d98a12952f788d),180,1,2018-09-26 07:31:54
ObjectId(5bab9f0243d98a12952f788e),212,3,2018-09-26 07:28:52
ObjectId(5bab9f0243d98a12952f788f),208,1,2018-09-26 07:28:42
ObjectId(5bab9f0243d98a12952f7890),202,1,2018-09-26 07:28:27
ObjectId(5bab9f0243d98a12952f7891),200,1,2018-09-26 07:28:22
ObjectId(5bab9f0243d98a12952f7892),179,1,2018-09-26 07:27:35
ObjectId(5bab9f0243d98a12952f7893),212,3,2018-09-26 07:24:36
ObjectId(5bab9f0243d98a12952f7894),209,3,2018-09-26 07:24:28
ObjectId(5bab9f0243d98a12952f7895),179,3,2018-09-26 07:23:19
ObjectId(5bab9f0243d98a12952f7896),171,1,2018-09-26 07:22:58
ObjectId(5bab9f0243d98a12952f7897),212,2,2018-09-26 07:20:19
ObjectId(5bab9f0243d98a12952f7898),205,1,2018-09-26 07:20:02
ObjectId(5bab9f0243d98a12952f7899),202,1,2018-09-26 07:19:55
ObjectId(5bab9f0243d98a12952f789a),177,2,2018-09-26 07:18:57
ObjectId(5bab9f0243d98a12952f789b),171,1,2018-09-26 07:18:42
ObjectId(5bab9f0243d98a12952f789c),212,2,2018-09-26 07:16:04
ObjectId(5bab9f0243d98a12952f789d),211,1,2018-09-26 07:16:01
ObjectId(5bab9f0243d98a12952f789e),205,1,2018-09-26 07:15:46
ObjectId(5bab9f0243d98a12952f789f),203,1,2018-09-26 07:15:41
ObjectId(5bab9f0243d98a12952f78a0),202,2,2018-09-26 07:15:38
ObjectId(5bab9f0243d98a12952f78a1),170,3,2018-09-26 07:14:23
ObjectId(5bab9f0243d98a12952f78a2),211,2,2018-09-26 07:11:45
ObjectId(5bab9f0243d98a12952f78a3),210,1,2018-09-26 07:11:42
ObjectId(5bab9f0243d98a12952f78a4),208,1,2018-09-26 07:11:37
ObjectId(5bab9f0243d98a12952f78a5),200,1,2018-09-26 07:11:17
ObjectId(5bab9f0243d98a12952f78a6),179,2,2018-09-26 07:10:30
ObjectId(5bab9f0243d98a12952f78a7),170,7,2018-09-26 07:10:07
ObjectId(5bab9fc013ea7a5aec343745),202,1,2018-09-26 15:03:28
ObjectId(5bab9fca13ea7a5aec34374d),206,3,2018-09-26 15:03:38
ObjectId(5bab9fcd13ea7a5aec34374f),207,1,2018-09-26 15:03:41
ObjectId(5bab9fcf13ea7a5aec343751),208,1,2018-09-26 15:03:43
ObjectId(5bab9fd913ea7a5aec343759),212,1,2018-09-26 15:03:53
ObjectId(5bab9fdb13ea7a5aec34375b),213,2,2018-09-26 15:03:55
ObjectId(5baba0b813ea7a5aec343813),200,1,2018-09-26 15:07:36
ObjectId(5baba0ba13ea7a5aec343815),201,1,2018-09-26 15:07:38
ObjectId(5baba0c613ea7a5aec34381f),206,3,2018-09-26 15:07:50
ObjectId(5baba0d513ea7a5aec34382b),212,2,2018-09-26 15:08:05
ObjectId(5baba0d713ea7a5aec34382d),213,5,2018-09-26 15:08:07
ObjectId(5baba1b613ea7a5aec3438e7),201,2,2018-09-26 15:11:50
ObjectId(5baba1bb13ea7a5aec3438eb),203,4,2018-09-26 15:11:55
ObjectId(5baba1c313ea7a5aec3438f1),206,2,2018-09-26 15:12:03
ObjectId(5baba1c513ea7a5aec3438f3),207,2,2018-09-26 15:12:05
ObjectId(5baba1d113ea7a5aec3438fd),212,2,2018-09-26 15:12:17
ObjectId(5baba1d413ea7a5aec3438ff),213,4,2018-09-26 15:12:20
ObjectId(5baba28413ea7a5aec343993),180,1,2018-09-26 15:15:16
ObjectId(5baba2c013ea7a5aec3439c3),206,1,2018-09-26 15:16:16
ObjectId(5baba2c413ea7a5aec3439c7),208,1,2018-09-26 15:16:20
ObjectId(5baba2d113ea7a5aec3439d1),213,8,2018-09-26 15:16:33
ObjectId(5baba3af13ea7a5aec343a8b),201,2,2018-09-26 15:20:15
ObjectId(5baba3b413ea7a5aec343a8f),203,1,2018-09-26 15:20:20
ObjectId(5baba3b913ea7a5aec343a93),205,1,2018-09-26 15:20:25
ObjectId(5baba3bc13ea7a5aec343a95),206,2,2018-09-26 15:20:28
ObjectId(5baba3c013ea7a5aec343a99),208,1,2018-09-26 15:20:32
ObjectId(5baba3ca13ea7a5aec343aa1),212,3,2018-09-26 15:20:42
ObjectId(5baba3cd13ea7a5aec343aa3),213,2,2018-09-26 15:20:45
ObjectId(5baba4a813ea7a5aec343b5b),200,1,2018-09-26 15:24:24
ObjectId(5baba4ba13ea7a5aec343b69),207,1,2018-09-26 15:24:42
ObjectId(5baba4bf13ea7a5aec343b6d),209,1,2018-09-26 15:24:47
ObjectId(5baba4ca13ea7a5aec343b75),213,4,2018-09-26 15:24:58
ObjectId(5baba5aa13ea7a5aec343c31),202,1,2018-09-26 15:28:42
ObjectId(5baba5ad13ea7a5aec343c33),203,4,2018-09-26 15:28:45
ObjectId(5baba5b013ea7a5aec343c35),204,3,2018-09-26 15:28:48
ObjectId(5baba5b413ea7a5aec343c39),206,5,2018-09-26 15:28:52
ObjectId(5baba5bc13ea7a5aec343c3f),209,2,2018-09-26 15:29:00
ObjectId(5baba5c313ea7a5aec343c45),212,2,2018-09-26 15:29:07
ObjectId(5baba5c613ea7a5aec343c47),213,3,2018-09-26 15:29:10
ObjectId(5baba66e13ea7a5aec343cd7),177,1,2018-09-26 15:31:58
ObjectId(5baba67613ea7a5aec343cdb),180,2,2018-09-26 15:32:06
ObjectId(5baba6ac13ea7a5aec343d07),204,4,2018-09-26 15:33:00
ObjectId(5baba6b513ea7a5aec343d0f),208,3,2018-09-26 15:33:09
ObjectId(5baba6c213ea7a5aec343d19),213,4,2018-09-26 15:33:22
ObjectId(5baba7a313ea7a5aec343dd5),202,1,2018-09-26 15:37:07
ObjectId(5baba7b113ea7a5aec343de1),208,2,2018-09-26 15:37:21
ObjectId(5baba7be13ea7a5aec343deb),213,3,2018-09-26 15:37:34
ObjectId(5baba89d13ea7a5aec343ea5),201,1,2018-09-26 15:41:17
ObjectId(5baba89f13ea7a5aec343ea7),202,3,2018-09-26 15:41:19
ObjectId(5baba8ab13ea7a5aec343eb1),207,2,2018-09-26 15:41:31
ObjectId(5baba8b713ea7a5aec343ebb),212,2,2018-09-26 15:41:43
ObjectId(5baba8ba13ea7a5aec343ebd),213,3,2018-09-26 15:41:46
ObjectId(5baba99c13ea7a5aec343f79),202,5,2018-09-26 15:45:32
ObjectId(5baba99e13ea7a5aec343f7b),203,4,2018-09-26 15:45:34
ObjectId(5baba9a013ea7a5aec343f7d),204,3,2018-09-26 15:45:36
ObjectId(5baba9a513ea7a5aec343f81),206,1,2018-09-26 15:45:41
ObjectId(5baba9a813ea7a5aec343f83),207,2,2018-09-26 15:45:44
ObjectId(5baba9b413ea7a5aec343f8d),212,2,2018-09-26 15:45:56
ObjectId(5baba9b713ea7a5aec343f8f),213,8,2018-09-26 15:45:59
ObjectId(5babaa5313ea7a5aec344015),172,1,2018-09-26 15:48:35
ObjectId(5babaa6713ea7a5aec344023),180,1,2018-09-26 15:48:55
ObjectId(5babaa9513ea7a5aec344049),201,1,2018-09-26 15:49:41
ObjectId(5babaa9d13ea7a5aec34404f),204,1,2018-09-26 15:49:49
ObjectId(5babaaa113ea7a5aec344053),206,2,2018-09-26 15:49:53
ObjectId(5babaab313ea7a5aec344061),213,6,2018-09-26 15:50:11
ObjectId(5babab6313ea7a5aec3440f5),180,1,2018-09-26 15:53:07
ObjectId(5babab9413ea7a5aec34411d),202,1,2018-09-26 15:53:56
ObjectId(5babab9613ea7a5aec34411f),203,1,2018-09-26 15:53:58
ObjectId(5babab9e13ea7a5aec344125),206,1,2018-09-26 15:54:06
ObjectId(5bababa013ea7a5aec344127),207,1,2018-09-26 15:54:08
ObjectId(5bababa213ea7a5aec344129),208,1,2018-09-26 15:54:10
ObjectId(5bababaf13ea7a5aec344133),213,11,2018-09-26 15:54:23
ObjectId(5babac9013ea7a5aec3441ef),202,4,2018-09-26 15:58:08
ObjectId(5babac9513ea7a5aec3441f3),204,2,2018-09-26 15:58:13
ObjectId(5babac9a13ea7a5aec3441f7),206,1,2018-09-26 15:58:18
ObjectId(5babacab13ea7a5aec344205),213,3,2018-09-26 15:58:35
ObjectId(5babad8c13ea7a5aec3442c1),202,1,2018-09-26 16:02:20
ObjectId(5babad9113ea7a5aec3442c5),204,1,2018-09-26 16:02:25
ObjectId(5babad9613ea7a5aec3442c9),206,1,2018-09-26 16:02:30
ObjectId(5babada813ea7a5aec3442d7),213,4,2018-09-26 16:02:48
ObjectId(5babae8713ea7a5aec344391),201,2,2018-09-26 16:06:31
ObjectId(5babae8b13ea7a5aec344395),203,1,2018-09-26 16:06:35
ObjectId(5babae8e13ea7a5aec344397),204,6,2018-09-26 16:06:38
ObjectId(5babae9013ea7a5aec344399),205,4,2018-09-26 16:06:40
ObjectId(5babae9513ea7a5aec34439d),207,1,2018-09-26 16:06:45
ObjectId(5babae9813ea7a5aec34439f),208,1,2018-09-26 16:06:48
ObjectId(5babae9a13ea7a5aec3443a1),209,1,2018-09-26 16:06:50
ObjectId(5babaea413ea7a5aec3443a9),213,10,2018-09-26 16:07:00
ObjectId(5babaf8013ea7a5aec344461),200,2,2018-09-26 16:10:40
ObjectId(5babaf8813ea7a5aec344467),203,1,2018-09-26 16:10:48
ObjectId(5babaf9713ea7a5aec344473),209,1,2018-09-26 16:11:03
ObjectId(5babafa013ea7a5aec34447b),213,8,2018-09-26 16:11:12
ObjectId(5babb04913ea7a5aec34450b),177,2,2018-09-26 16:14:01
ObjectId(5babb08613ea7a5aec34453b),204,3,2018-09-26 16:15:02
ObjectId(5babb09a13ea7a5aec34454b),212,2,2018-09-26 16:15:22
ObjectId(5babb09d13ea7a5aec34454d),213,6,2018-09-26 16:15:25
ObjectId(5babb17e13ea7a5aec344609),202,1,2018-09-26 16:19:10
ObjectId(5babb18413ea7a5aec34460d),204,2,2018-09-26 16:19:16
ObjectId(5babb18d13ea7a5aec344615),208,1,2018-09-26 16:19:25
ObjectId(5babb19713ea7a5aec34461d),212,2,2018-09-26 16:19:35
ObjectId(5babb19913ea7a5aec34461f),213,7,2018-09-26 16:19:37
ObjectId(5babb27a13ea7a5aec3446db),202,3,2018-09-26 16:23:22
ObjectId(5babb28513ea7a5aec3446e3),206,1,2018-09-26 16:23:33
ObjectId(5babb28c13ea7a5aec3446e9),209,3,2018-09-26 16:23:40
ObjectId(5babb29513ea7a5aec3446f1),213,6,2018-09-26 16:23:49
ObjectId(5babb32b13ea7a5aec344771),169,1,2018-09-26 16:26:19
ObjectId(5babb34313ea7a5aec344783),179,2,2018-09-26 16:26:43
ObjectId(5babb37c13ea7a5aec3447b1),204,2,2018-09-26 16:27:40
ObjectId(5babb38113ea7a5aec3447b5),206,2,2018-09-26 16:27:45
ObjectId(5babb38313ea7a5aec3447b7),207,2,2018-09-26 16:27:47
ObjectId(5babb38813ea7a5aec3447bb),209,2,2018-09-26 16:27:52
ObjectId(5babb38f13ea7a5aec3447c1),212,3,2018-09-26 16:27:59
ObjectId(5babb39213ea7a5aec3447c3),213,4,2018-09-26 16:28:02
ObjectId(5babb47d13ea7a5aec344887),206,1,2018-09-26 16:31:57
ObjectId(5babb47f13ea7a5aec344889),207,1,2018-09-26 16:31:59
ObjectId(5babb48e13ea7a5aec344895),213,6,2018-09-26 16:32:14
ObjectId(5babb57213ea7a5aec344953),203,1,2018-09-26 16:36:02
ObjectId(5babb58813ea7a5aec344965),212,1,2018-09-26 16:36:24
ObjectId(5babb58a13ea7a5aec344967),213,5,2018-09-26 16:36:26
ObjectId(5babb66a13ea7a5aec344a21),201,1,2018-09-26 16:40:10
ObjectId(5babb66e13ea7a5aec344a25),203,3,2018-09-26 16:40:14
ObjectId(5babb67113ea7a5aec344a27),204,3,2018-09-26 16:40:17
ObjectId(5babb67613ea7a5aec344a2b),206,2,2018-09-26 16:40:22
ObjectId(5babb67d13ea7a5aec344a31),209,2,2018-09-26 16:40:29
ObjectId(5babb68413ea7a5aec344a37),212,3,2018-09-26 16:40:36
ObjectId(5babb68713ea7a5aec344a39),213,9,2018-09-26 16:40:39
ObjectId(5babb73513ea7a5aec344acb),179,1,2018-09-26 16:43:33
ObjectId(5babb73813ea7a5aec344acd),180,1,2018-09-26 16:43:36
ObjectId(5babb76a13ea7a5aec344af7),203,1,2018-09-26 16:44:26
ObjectId(5babb77213ea7a5aec344afd),206,1,2018-09-26 16:44:34
ObjectId(5babb77a13ea7a5aec344b03),209,1,2018-09-26 16:44:42
ObjectId(5babb78313ea7a5aec344b0b),213,6,2018-09-26 16:44:51
ObjectId(5babb86413ea7a5aec344bc7),202,2,2018-09-26 16:48:36
ObjectId(5babb86713ea7a5aec344bc9),203,1,2018-09-26 16:48:39
ObjectId(5babb86913ea7a5aec344bcb),204,1,2018-09-26 16:48:41
ObjectId(5babb87113ea7a5aec344bd1),207,3,2018-09-26 16:48:49
ObjectId(5babb87f13ea7a5aec344bdd),213,10,2018-09-26 16:49:03
ObjectId(5babb96313ea7a5aec344c9b),203,1,2018-09-26 16:52:51
ObjectId(5babb96513ea7a5aec344c9d),204,1,2018-09-26 16:52:53
ObjectId(5babb97913ea7a5aec344cad),212,1,2018-09-26 16:53:13
ObjectId(5babb97c13ea7a5aec344caf),213,9,2018-09-26 16:53:16
ObjectId(5babba6e13ea7a5aec344d79),209,1,2018-09-26 16:57:18
ObjectId(5babba7813ea7a5aec344d81),213,10,2018-09-26 16:57:28
ObjectId(5babbb5713ea7a5aec344e3b),201,1,2018-09-26 17:01:11
ObjectId(5babbb5c13ea7a5aec344e3f),203,2,2018-09-26 17:01:16
ObjectId(5babbb5e13ea7a5aec344e41),204,1,2018-09-26 17:01:18
ObjectId(5babbb6313ea7a5aec344e45),206,3,2018-09-26 17:01:23
ObjectId(5babbb6a13ea7a5aec344e4b),209,1,2018-09-26 17:01:30
ObjectId(5babbb7413ea7a5aec344e53),213,6,2018-09-26 17:01:40
ObjectId(5babbc5613ea7a5aec344f0f),202,1,2018-09-26 17:05:26
ObjectId(5babbc6913ea7a5aec344f1f),210,1,2018-09-26 17:05:45
ObjectId(5babbc7013ea7a5aec344f25),213,8,2018-09-26 17:05:52
ObjectId(5babbd5813ea7a5aec344fe5),204,1,2018-09-26 17:09:44
ObjectId(5babbd6613ea7a5aec344ff1),210,1,2018-09-26 17:09:58
ObjectId(5babbd6b13ea7a5aec344ff5),212,2,2018-09-26 17:10:03
ObjectId(5babbd6d13ea7a5aec344ff7),213,5,2018-09-26 17:10:05
ObjectId(5babbe1d13ea7a5aec34508b),180,2,2018-09-26 17:13:01
ObjectId(5babbe4c13ea7a5aec3450b1),201,1,2018-09-26 17:13:48
ObjectId(5babbe5113ea7a5aec3450b5),203,1,2018-09-26 17:13:53
ObjectId(5babbe5b13ea7a5aec3450bd),207,1,2018-09-26 17:14:03
ObjectId(5babbe6013ea7a5aec3450c1),209,1,2018-09-26 17:14:08
ObjectId(5babbe6b13ea7a5aec3450c9),213,9,2018-09-26 17:14:19
ObjectId(5babbf1713ea7a5aec34515b),179,1,2018-09-26 17:17:11
ObjectId(5babbf4d13ea7a5aec345187),203,2,2018-09-26 17:18:05
ObjectId(5babbf6613ea7a5aec34519b),213,10,2018-09-26 17:18:30
ObjectId(5babbfff13ea7a5aec34521f),171,1,2018-09-26 17:21:03
ObjectId(5babc04713ea7a5aec345257),202,1,2018-09-26 17:22:15
ObjectId(5babc04e13ea7a5aec34525d),205,2,2018-09-26 17:22:22
ObjectId(5babc05113ea7a5aec34525f),206,1,2018-09-26 17:22:25
ObjectId(5babc05813ea7a5aec345265),209,3,2018-09-26 17:22:32
ObjectId(5babc06313ea7a5aec34526d),213,10,2018-09-26 17:22:43
ObjectId(5babc14313ea7a5aec345329),202,1,2018-09-26 17:26:27
ObjectId(5babc14613ea7a5aec34532b),203,2,2018-09-26 17:26:30
ObjectId(5babc15c13ea7a5aec34533d),212,2,2018-09-26 17:26:52
ObjectId(5babc15f13ea7a5aec34533f),213,11,2018-09-26 17:26:55
ObjectId(5babc23d13ea7a5aec3453f9),201,1,2018-09-26 17:30:37
ObjectId(5babc24413ea7a5aec3453ff),204,5,2018-09-26 17:30:44
ObjectId(5babc25813ea7a5aec34540f),212,1,2018-09-26 17:31:04
ObjectId(5babc25b13ea7a5aec345411),213,4,2018-09-26 17:31:07
ObjectId(5babc34113ea7a5aec3454d1),204,1,2018-09-26 17:34:57
ObjectId(5babc34313ea7a5aec3454d3),205,1,2018-09-26 17:34:59
ObjectId(5babc34a13ea7a5aec3454d9),208,1,2018-09-26 17:35:06
ObjectId(5babc34d13ea7a5aec3454db),209,1,2018-09-26 17:35:09
ObjectId(5babc35713ea7a5aec3454e3),213,9,2018-09-26 17:35:19
ObjectId(5babc43613ea7a5aec34559d),201,2,2018-09-26 17:39:02
ObjectId(5babc44913ea7a5aec3455ad),209,1,2018-09-26 17:39:21
ObjectId(5babc45313ea7a5aec3455b5),213,6,2018-09-26 17:39:31
ObjectId(5babc54113ea7a5aec34567b),207,5,2018-09-26 17:43:29
ObjectId(5babc54513ea7a5aec34567f),209,2,2018-09-26 17:43:33
ObjectId(5babc55013ea7a5aec345687),213,5,2018-09-26 17:43:44
ObjectId(5babc63013ea7a5aec345743),202,1,2018-09-26 17:47:28
ObjectId(5babc63313ea7a5aec345745),203,1,2018-09-26 17:47:31
ObjectId(5babc64913ea7a5aec345757),212,2,2018-09-26 17:47:53
ObjectId(5babc64c13ea7a5aec345759),213,7,2018-09-26 17:47:56
ObjectId(5babc72d13ea7a5aec345815),202,5,2018-09-26 17:51:41
ObjectId(5babc73913ea7a5aec34581f),207,4,2018-09-26 17:51:53
ObjectId(5babc74513ea7a5aec345829),212,1,2018-09-26 17:52:05
ObjectId(5babc74813ea7a5aec34582b),213,5,2018-09-26 17:52:08
ObjectId(5babc82e13ea7a5aec3458eb),204,2,2018-09-26 17:55:58
ObjectId(5babc83113ea7a5aec3458ed),205,1,2018-09-26 17:56:01
ObjectId(5babc84413ea7a5aec3458fd),213,6,2018-09-26 17:56:20
ObjectId(5babc8ec13ea7a5aec34598d),177,1,2018-09-26 17:59:08
ObjectId(5babc8f213ea7a5aec34598f),179,1,2018-09-26 17:59:14
ObjectId(5babc92513ea7a5aec3459b9),202,3,2018-09-26 18:00:05
ObjectId(5babc92713ea7a5aec3459bb),203,6,2018-09-26 18:00:07
ObjectId(5babc92a13ea7a5aec3459bd),204,1,2018-09-26 18:00:10
ObjectId(5babc92d13ea7a5aec3459bf),205,1,2018-09-26 18:00:13
ObjectId(5babc93713ea7a5aec3459c7),209,1,2018-09-26 18:00:23
ObjectId(5babc93e13ea7a5aec3459cd),212,4,2018-09-26 18:00:30
ObjectId(5babc94113ea7a5aec3459cf),213,10,2018-09-26 18:00:33
ObjectId(5babca1d13ea7a5aec345a87),200,1,2018-09-26 18:04:13
ObjectId(5babca2113ea7a5aec345a8b),202,4,2018-09-26 18:04:17
ObjectId(5babca2413ea7a5aec345a8d),203,4,2018-09-26 18:04:20
ObjectId(5babca3a13ea7a5aec345a9f),212,4,2018-09-26 18:04:42
ObjectId(5babca3d13ea7a5aec345aa1),213,9,2018-09-26 18:04:45
ObjectId(5babcb1913ea7a5aec345b59),200,1,2018-09-26 18:08:25
ObjectId(5babcb1c13ea7a5aec345b5b),201,4,2018-09-26 18:08:28
ObjectId(5babcb2013ea7a5aec345b5f),203,2,2018-09-26 18:08:32
ObjectId(5babcb3a13ea7a5aec345b73),213,15,2018-09-26 18:08:58
ObjectId(5babcbe713ea7a5aec345c05),179,2,2018-09-26 18:11:51
ObjectId(5babcc1d13ea7a5aec345c31),203,3,2018-09-26 18:12:45
ObjectId(5babcc2113ea7a5aec345c35),205,2,2018-09-26 18:12:49
ObjectId(5babcc2713ea7a5aec345c39),207,1,2018-09-26 18:12:55
ObjectId(5babcc3613ea7a5aec345c45),213,10,2018-09-26 18:13:10
ObjectId(5babcd1413ea7a5aec345cff),201,6,2018-09-26 18:16:52
ObjectId(5babcd1613ea7a5aec345d01),202,1,2018-09-26 18:16:54
ObjectId(5babcd1913ea7a5aec345d03),203,1,2018-09-26 18:16:57
ObjectId(5babcd2713ea7a5aec345d0f),209,2,2018-09-26 18:17:11
ObjectId(5babcd2a13ea7a5aec345d11),210,1,2018-09-26 18:17:14
ObjectId(5babcd2f13ea7a5aec345d15),212,3,2018-09-26 18:17:19
ObjectId(5babcd3213ea7a5aec345d17),213,9,2018-09-26 18:17:22
ObjectId(5babce1313ea7a5aec345dd3),202,1,2018-09-26 18:21:07
ObjectId(5babce1813ea7a5aec345dd7),204,1,2018-09-26 18:21:12
ObjectId(5babce2e13ea7a5aec345de9),213,7,2018-09-26 18:21:34
ObjectId(5babced613ea7a5aec345e79),177,1,2018-09-26 18:24:22
ObjectId(5babcf0c13ea7a5aec345ea3),201,1,2018-09-26 18:25:16
ObjectId(5babcf2213ea7a5aec345eb5),210,1,2018-09-26 18:25:38
ObjectId(5babcf2813ea7a5aec345eb9),212,3,2018-09-26 18:25:44
ObjectId(5babcf2a13ea7a5aec345ebb),213,3,2018-09-26 18:25:46
ObjectId(5babd02613ea7a5aec345f8d),213,1,2018-09-26 18:29:58
ObjectId(5babd11413ea7a5aec346053),207,1,2018-09-26 18:33:56
ObjectId(5babd12313ea7a5aec34605f),213,3,2018-09-26 18:34:11
ObjectId(5babd1d313ea7a5aec3460f3),180,1,2018-09-26 18:37:07
ObjectId(5babd21013ea7a5aec346125),207,1,2018-09-26 18:38:08
ObjectId(5babd21f13ea7a5aec346131),213,5,2018-09-26 18:38:23
ObjectId(5babd30213ea7a5aec3461ef),203,1,2018-09-26 18:42:10
ObjectId(5babd31b13ea7a5aec346203),213,3,2018-09-26 18:42:35
ObjectId(5babd41413ea7a5aec3462d3),212,2,2018-09-26 18:46:44
ObjectId(5babd41713ea7a5aec3462d5),213,1,2018-09-26 18:46:47
ObjectId(5babd51413ea7a5aec3463a7),213,1,2018-09-26 18:51:00
ObjectId(5babd61013ea7a5aec346479),213,2,2018-09-26 18:55:12
ObjectId(5babd70b13ea7a5aec34654b),213,1,2018-09-26 18:59:23
ObjectId(5babd7e913ea7a5aec346603),200,1,2018-09-26 19:03:05
ObjectId(5babd80813ea7a5aec34661d),213,1,2018-09-26 19:03:36
ObjectId(5babd9ad13ea7a5aec34677f),177,1,2018-09-26 19:10:37
ObjectId(5babd9e313ea7a5aec3467a9),201,1,2018-09-26 19:11:31
ObjectId(5babf05e13ea7a5aec347a9f),213,2,2018-09-26 20:47:26
ObjectId(5babf35313ea7a5aec347d15),213,1,2018-09-26 21:00:03
ObjectId(5babf54c13ea7a5aec347eb9),213,1,2018-09-26 21:08:28
ObjectId(5bac00fe13ea7a5aec348877),200,1,2018-09-26 21:58:22
ObjectId(5bac011f13ea7a5aec348891),213,2,2018-09-26 21:58:55
ObjectId(5bac05f113ea7a5aec348c95),202,1,2018-09-26 22:19:29
ObjectId(5bac0cf213ea7a5aec349269),213,2,2018-09-26 22:49:22
ObjectId(5bac109713ea7a5aec349573),180,1,2018-09-26 23:04:55
ObjectId(5bac119013ea7a5aec349643),179,1,2018-09-26 23:09:04
ObjectId(5bac298513ea7a5aec34aa33),213,1,2018-09-27 00:51:17
ObjectId(5bac35f813ea7a5aec34b491),172,1,2018-09-27 01:44:24
ObjectId(5bac370713ea7a5aec34b56f),179,1,2018-09-27 01:48:55
ObjectId(5bac394413ea7a5aec34b74b),209,1,2018-09-27 01:58:28
ObjectId(5bac3a2d13ea7a5aec34b80d),201,2,2018-09-27 02:02:21
ObjectId(5bac3b2913ea7a5aec34b8df),201,1,2018-09-27 02:06:33
ObjectId(5bac3d2113ea7a5aec34ba83),201,1,2018-09-27 02:14:57
ObjectId(5bac3e1e13ea7a5aec34bb55),201,3,2018-09-27 02:19:10
ObjectId(5bac3f1813ea7a5aec34bc25),200,1,2018-09-27 02:23:20
ObjectId(5bac3f1a13ea7a5aec34bc27),201,2,2018-09-27 02:23:22
ObjectId(5bac3f3013ea7a5aec34bc39),210,1,2018-09-27 02:23:44
ObjectId(5bac401713ea7a5aec34bcf9),201,2,2018-09-27 02:27:35
