_id,cam_id,entry_count,timestamp
ObjectId(5ba09525f15cbb734787908f),195,1,2018-09-18 06:03:17
ObjectId(5ba09a42f15cbb7347879281),184,1,2018-09-18 06:25:06
ObjectId(5ba09a53f15cbb7347879286),191,2,2018-09-18 06:25:23
ObjectId(5ba09a55f15cbb7347879287),192,1,2018-09-18 06:25:25
ObjectId(5ba09a5bf15cbb734787928a),195,2,2018-09-18 06:25:31
ObjectId(5ba09bfff15cbb734787932a),184,1,2018-09-18 06:32:31
ObjectId(5ba09c11f15cbb7347879330),192,1,2018-09-18 06:32:49
ObjectId(5ba09dbdf15cbb73478793d3),184,1,2018-09-18 06:39:57
ObjectId(5ba09dd6f15cbb73478793dc),195,1,2018-09-18 06:40:22
ObjectId(5ba0a140f15cbb7347879526),185,2,2018-09-18 06:54:56
ObjectId(5ba0a14ef15cbb734787952a),191,1,2018-09-18 06:55:10
ObjectId(5ba0a2fef15cbb73478795ce),184,2,2018-09-18 07:02:22
ObjectId(5ba0a300f15cbb73478795cf),185,1,2018-09-18 07:02:24
ObjectId(5ba0a317f15cbb73478795d7),195,1,2018-09-18 07:02:47
ObjectId(5ba0a4c1f15cbb7347879678),185,1,2018-09-18 07:09:53
ObjectId(5ba0a67ff15cbb7347879720),184,1,2018-09-18 07:17:19
ObjectId(5ba0a83df15cbb73478797c8),183,1,2018-09-18 07:24:45
ObjectId(5ba0a84ef15cbb73478797cd),190,2,2018-09-18 07:25:02
ObjectId(5ba0aa00f15cbb7347879872),184,1,2018-09-18 07:32:16
ObjectId(5ba0aa11f15cbb7347879877),191,1,2018-09-18 07:32:33
ObjectId(5ba0abcbf15cbb734787991f),190,1,2018-09-18 07:39:55
ObjectId(5ba0ad8cf15cbb73478799ca),192,2,2018-09-18 07:47:24
ObjectId(5ba0ad92f15cbb73478799cd),195,1,2018-09-18 07:47:30
ObjectId(5ba0b0f4f15cbb7347879b16),184,2,2018-09-18 08:01:56
ObjectId(5ba0b10cf15cbb7347879b1f),195,3,2018-09-18 08:02:20
ObjectId(5ba0b2b3f15cbb7347879bc0),185,1,2018-09-18 08:09:23
ObjectId(5ba0b2c1f15cbb7347879bc4),191,1,2018-09-18 08:09:37
ObjectId(5ba0b62cf15cbb7347879d10),183,2,2018-09-18 08:24:12
ObjectId(5ba0b807f15cbb7347879dc3),195,2,2018-09-18 08:32:07
ObjectId(5ba0bd38f15cbb7347879fba),191,1,2018-09-18 08:54:16
ObjectId(5ba0c434f15cbb734787a25e),191,1,2018-09-18 09:24:04
ObjectId(5ba0c5e2f15cbb734787a301),183,1,2018-09-18 09:31:14
ObjectId(5ba0c5e4f15cbb734787a302),184,1,2018-09-18 09:31:16
ObjectId(5ba0c7a7f15cbb734787a3ab),184,1,2018-09-18 09:38:47
ObjectId(5ba0cb2bf15cbb734787a4fe),185,1,2018-09-18 09:53:47
ObjectId(5ba0cb40f15cbb734787a505),194,2,2018-09-18 09:54:08
ObjectId(5ba0cb42f15cbb734787a506),195,2,2018-09-18 09:54:10
ObjectId(5ba0cceaf15cbb734787a5a6),184,1,2018-09-18 10:01:14
ObjectId(5ba0ccecf15cbb734787a5a7),185,1,2018-09-18 10:01:16
ObjectId(5ba0ceaaf15cbb734787a64f),184,2,2018-09-18 10:08:42
ObjectId(5ba0ceb6f15cbb734787a652),189,2,2018-09-18 10:08:54
ObjectId(5ba0ceb8f15cbb734787a653),190,3,2018-09-18 10:08:56
ObjectId(5ba0cec2f15cbb734787a658),195,3,2018-09-18 10:09:06
ObjectId(5ba0d075f15cbb734787a6fa),188,2,2018-09-18 10:16:21
ObjectId(5ba0d07bf15cbb734787a6fd),191,1,2018-09-18 10:16:27
ObjectId(5ba0d236f15cbb734787a7a3),188,2,2018-09-18 10:23:50
ObjectId(5ba0d23af15cbb734787a7a5),190,2,2018-09-18 10:23:54
ObjectId(5ba0d23cf15cbb734787a7a6),191,1,2018-09-18 10:23:56
ObjectId(5ba0d244f15cbb734787a7aa),195,3,2018-09-18 10:24:04
ObjectId(5ba0d3faf15cbb734787a84e),190,2,2018-09-18 10:31:22
ObjectId(5ba0d3fcf15cbb734787a84f),191,1,2018-09-18 10:31:24
ObjectId(5ba0d404f15cbb734787a853),195,1,2018-09-18 10:31:32
ObjectId(5ba0d5bef15cbb734787a8f1),190,1,2018-09-18 10:38:54
ObjectId(5ba0d5c2f15cbb734787a8f3),192,1,2018-09-18 10:38:58
ObjectId(5ba0d5c8f15cbb734787a8f6),195,3,2018-09-18 10:39:04
ObjectId(5ba0d785f15cbb734787a994),191,1,2018-09-18 10:46:29
ObjectId(5ba0d78df15cbb734787a998),195,3,2018-09-18 10:46:37
ObjectId(5ba0d947f15cbb734787aa33),188,1,2018-09-18 10:53:59
ObjectId(5ba0d949f15cbb734787aa34),189,1,2018-09-18 10:54:01
ObjectId(5ba0d94df15cbb734787aa36),191,1,2018-09-18 10:54:05
ObjectId(5ba0d953f15cbb734787aa39),194,1,2018-09-18 10:54:11
ObjectId(5ba0d955f15cbb734787aa3a),195,5,2018-09-18 10:54:13
ObjectId(5ba0db0ff15cbb734787aad5),188,3,2018-09-18 11:01:35
ObjectId(5ba0db16f15cbb734787aad8),191,2,2018-09-18 11:01:42
ObjectId(5ba0db1ef15cbb734787aadc),195,3,2018-09-18 11:01:50
ObjectId(5ba0dccaf15cbb734787ab75),184,1,2018-09-18 11:08:58
ObjectId(5ba0dcd6f15cbb734787ab78),189,2,2018-09-18 11:09:10
ObjectId(5ba0dcd8f15cbb734787ab79),190,2,2018-09-18 11:09:12
ObjectId(5ba0dcdaf15cbb734787ab7a),191,1,2018-09-18 11:09:14
ObjectId(5ba0de9df15cbb734787ac19),188,2,2018-09-18 11:16:45
ObjectId(5ba0dea1f15cbb734787ac1b),190,3,2018-09-18 11:16:49
ObjectId(5ba0dea3f15cbb734787ac1c),191,1,2018-09-18 11:16:51
ObjectId(5ba0dea5f15cbb734787ac1d),192,1,2018-09-18 11:16:53
